URL,DSLD ID,Product Name,Company Name,Address,City,State,ZIP,Country,Manufacturer,Distributor,Packager,Reseller,Other
https://dsld.od.nih.gov/label/200260,200260,SR9009,Swoll Mafia,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/200261,200261,SWOLL,Swoll Mafia,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/200262,200262,Children's Chewable Inner Ear Support Natural Cherry Flavor,Natural Organics Laboratories Inc. makers of Nature's Plus,9500 New Horizons Blvd.,Amityville,New York,11701,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/200263,200263,YK-11,Swoll Mafia,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/200264,200264,Stone Breaker,Herb Pharm,,Williams,OR,97544,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200265,200265,Stone Breaker,Herb Pharm,,Williams,OR,97544,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200266,200266,Stone Breaker,Herb Pharm,,Williams,OR,97544,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200267,200267,Female Tonic Formula,Wholistic Botanicals L.L.C.,,Spanish Fork,UT,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200268,200268,Stress Manager,Herb Pharm,,Williams,OR,97544,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200269,200269,Citicoline CDP Choline 250 mg,Jarrow Formulas Superior Nutrition and Formulation,P.O. Box 35994,Los Angeles,CA,90035-4317,,no,yes,no,no,no
https://dsld.od.nih.gov/label/200270,200270,Vitamin D3 500 IU Natural Black Cherry Flavor,Natural Organics Laboratories Inc. makers of Nature's Plus,9500 New Horizons Blvd.,Amityville,New York,11701,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/200272,200272,Stress Manager,Herb Pharm,,Williams,OR,97544,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200273,200273,Stress Manager,Herb Pharm,,Williams,OR,97544,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200274,200274,Suma,Herb Pharm,,Williams,OR,97544,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200275,200275,Thyroid Calming,Herb Pharm,,Williams,OR,97544,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200276,200276,Fenugreek 610 mg,Wholistic Botanicals L.L.C.,,Spanish Fork,UT,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200277,200277,Children's Multi-Vitamin,Natural Organics Laboratories Inc. makers of Nature's Plus,9500 New Horizons Blvd.,Amityville,New York,11701,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/200278,200278,Garlic 600 mg,Wholistic Botanicals L.L.C.,,Spanish Fork,UT,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200280,200280,Warm Milk Dreamy Vanilla,Natural Organics Laboratories Inc. makers of Nature's Plus,9500 New Horizons Blvd.,Amityville,New York,11701,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/200281,200281,Citicoline CDP Choline 250 mg,Jarrow Formulas Superior Nutrition and Formulation,P.O. Box 35994,Los Angeles,CA,90035-4317,,no,yes,no,no,no
https://dsld.od.nih.gov/label/200282,200282,Thyroid Lifter,Herb Pharm,,Williams,OR,97544,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200283,200283,Myco Shield Spray Citrus Flavor,Fungi Perfecti LLC,PO Box 7634,Olympia,WA,98507,USA,yes,yes,no,no,no
https://dsld.od.nih.gov/label/200284,200284,Gas-Eze,Wholistic Botanicals L.L.C.,,Spanish Fork,UT,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200285,200285,Ginger Root 500 mg each,Wholistic Botanicals L.L.C.,,Spanish Fork,UT,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200286,200286,Warrior Blend Protein Mocha,Sunwarrior,2250 N. Coral Canyon Blvd. Ste. 100,Washington,UT,84780,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200287,200287,Trauma Drops,Herb Pharm,,Williams,OR,97544,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200288,200288,Glandular System Formula,Wholistic Botanicals L.L.C.,,Spanish Fork,UT,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200289,200289,Myco Shield Spray Winter Mist,Fungi Perfecti LLC,PO Box 7634,Olympia,WA,98507,USA,yes,yes,no,no,no
https://dsld.od.nih.gov/label/200290,200290,Turmeric,Herb Pharm,,Williams,OR,97544,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200291,200291,Chrysin 500 mg,Jarrow Formulas Superior Nutrition and Formulation,P.O. Box 35994,Los Angeles,CA,90035-4317,,no,yes,no,no,no
https://dsld.od.nih.gov/label/200292,200292,Urinary System Support,Herb Pharm,,Williams,OR,97544,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200293,200293,Warrior Blend Protein Mocha,Sunwarrior,2250 N. Coral Canyon Blvd. Ste. 100,Washington,UT,84780,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200294,200294,Usnea,Herb Pharm,,Williams,OR,97544,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200295,200295,Goji Juice,Wholistic Botanicals L.L.C.,,Spanish Fork,UT,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200296,200296,Anti-Oxidants with Proanthocyanidins,Jeunique International Inc.,19501 E. Walnut Drive Box 1950,City of Industry,CA,91749,,no,yes,no,no,no
https://dsld.od.nih.gov/label/200297,200297,Vein Health,Herb Pharm,,Williams,OR,97544,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200298,200298,L-Citrulline,Jarrow Formulas Superior Nutrition and Formulation,P.O. Box 35994,Los Angeles,CA,90035-4317,,no,yes,no,no,no
https://dsld.od.nih.gov/label/200299,200299,Goldenseal Root Extract,Wholistic Botanicals L.L.C.,,Spanish Fork,UT,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200300,200300,Vein Health,Herb Pharm,,Williams,OR,97544,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200301,200301,Lecithin 1200 mg,International Vitamin Corporation,,Freehold,NJ,07728,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200302,200302,Virattack,Herb Pharm,,Williams,OR,97544,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200303,200303,Hawthorn Berry 600 mg,Wholistic Botanicals L.L.C.,,Spanish Fork,UT,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200304,200304,Vintralex,PurMEDICA,P.O. Box 804584,Chicago,IL,60680,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200305,200305,Wildcrafted Hawthorn Berry Heart Syrup,Wholistic Botanicals L.L.C.,,Spanish Fork,UT,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200306,200306,Urcinol,PurMEDICA,P.O. Box 57894,Chicago,IL,60657,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200307,200307,Arthro Care No. 1,Jeunique International Inc.,19501 E. Walnut Drive Box 1950,City of Industry,CA,91749,,no,yes,no,no,no
https://dsld.od.nih.gov/label/200308,200308,Warrior Blend Protein Berry,Sunwarrior,2250 N. Coral Canyon Blvd. Ste. 100,Washington,UT,84780,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200309,200309,Virattack,Herb Pharm,,Williams,OR,97544,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200310,200310,Virattack,Herb Pharm,,Williams,OR,97544,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200311,200311,Willow Bark,Herb Pharm,,Williams,OR,97544,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200312,200312,Heavy Mineral Bugleweed Formula,Wholistic Botanicals L.L.C.,,Spanish Fork,UT,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200313,200313,Willow Blend,Herb Pharm,,Williams,OR,97544,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200314,200314,Ginkgo Biloba 50:1,Jarrow Formulas Superior Nutrition and Formulation,P.O. Box 35994,Los Angeles,CA,90035-4317,,no,yes,no,no,no
https://dsld.od.nih.gov/label/200315,200315,Vitamin E 400 IU,International Vitamin Corporation,,Freehold,NJ,07728,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200316,200316,Cholestinol,PurMEDICA,P.O. Box 57894,Chicago,IL,60657,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200317,200317,Water Dispersible Vitamin E 180 mg,International Vitamin Corporation,,Freehold,NJ,07728,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200318,200318,Herbal Calcium Formula,Wholistic Botanicals L.L.C.,,Spanish Fork,UT,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200319,200319,Vitamin D3 25 mcg (1000 IU),International Vitamin Corporation,,Freehold,NJ,07728,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200320,200320,Vitamin D3 50 mcg (2000 IU),International Vitamin Corporation,,Freehold,NJ,07728,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200321,200321,Enteric Coated Fish Oil 1000 mg,International Vitamin Corporation,,Freehold,NJ,07728,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200322,200322,Fish Oil 1000 mg,International Vitamin Corporation,,Freehold,NJ,07728,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200323,200323,Warrior Blend Protein Berry,Sunwarrior,2250 N. Coral Canyon Blvd. Ste. 100,Washington,UT,84780,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200324,200324,Feminine Care,Jeunique International Inc.,19501 E. Walnut Drive Box 1950,City of Industry,CA,91749,,no,yes,no,no,no
https://dsld.od.nih.gov/label/200325,200325,Vitamin D3 125 mcg (5000 IU),International Vitamin Corporation,,Freehold,NJ,07728,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200326,200326,Co Q-10 100 mg,International Vitamin Corporation,,Freehold,NJ,07728,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200327,200327,Liver Complex 1000 mg,International Vitamin Corporation,,Freehold,NJ,07728,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200328,200328,Witch Hazel,Herb Pharm,,Williams,OR,97544,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200329,200329,Vitamin B12 2500 mcg Quick Dissolve Cherry Flavor,International Vitamin Corporation,,Freehold,NJ,07728,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200330,200330,Vitamin B12 1000 mcg Timed Release,International Vitamin Corporation,,Freehold,NJ,07728,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200331,200331,Herbal Eye Formula,Wholistic Botanicals L.L.C.,,Spanish Fork,UT,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200332,200332,Golden Supreme Mega Vitamin/Mineral,Jeunique International Inc.,19501 E. Walnut Drive Box 1950,City of Industry,CA,91749,,no,yes,no,no,no
https://dsld.od.nih.gov/label/200333,200333,Warming Circulation,Herb Pharm,,Williams,OR,97544,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200334,200334,Vitamin C 1000 mg,International Vitamin Corporation,,Freehold,NJ,07728,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200335,200335,Bitter Melon Powder,Banyan Botanicals,,Albuquerque,NM,87113,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/200336,200336,Vitamin C 1000 mg Timed Release,International Vitamin Corporation,,Freehold,NJ,07728,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200337,200337,Biotin 10000 mcg,International Vitamin Corporation,,Freehold,NJ,07728,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200338,200338,Herbal Iron Formula,Wholistic Botanicals L.L.C.,,Spanish Fork,UT,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200339,200339,Moringa Powder,Banyan Botanicals,,Albuquerque,NM,87113,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/200340,200340,CLA 750 mg,Jarrow Formulas Superior Nutrition and Formulation,P.O. Box 35994,Los Angeles,CA,90035-4317,,no,yes,no,no,no
https://dsld.od.nih.gov/label/200341,200341,Enteric Coated Fish Oil 1200 mg,International Vitamin Corporation,,Freehold,NJ,07728,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200342,200342,Yogaraj Guggulu,Banyan Botanicals,,Albuquerque,NM,87113,,no,yes,no,no,no
https://dsld.od.nih.gov/label/200343,200343,Herbal Libido Formula,Wholistic Botanicals L.L.C.,,Spanish Fork,UT,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200344,200344,Mental Care,Jeunique International Inc.,19501 E. Walnut Drive Box 1950,City of Industry,CA,91749,,no,yes,no,no,no
https://dsld.od.nih.gov/label/200345,200345,Woman's Reproductive Health,Herb Pharm,,Williams,OR,97544,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200346,200346,Yarrow,Herb Pharm,,Williams,OR,97544,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200347,200347,Bedtime,East West Tea Company LLC,,Eugene,OR,97402,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200348,200348,Calming,East West Tea Company LLC,,Eugene,OR,97402,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200349,200349,Odorless Aged Garlic 900 mg,PurMEDICA,P.O. Box 57894,Chicago,IL,60657,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200350,200350,Hypitrol,PurMEDICA,P.O. Box 57894,Chicago,IL,60657,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200351,200351,Max Omega 3 Fish Oil,PurMEDICA,P.O. Box 57894,Chicago,IL,60657,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200352,200352,Systolex,PurMEDICA,P.O. Box 57894,Chicago,IL,60657,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200353,200353,Herbal Throat Syrup,Wholistic Botanicals L.L.C.,,Spanish Fork,UT,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200354,200354,Prostinex,PurMEDICA,P.O. Box 57894,Chicago,IL,60657,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200355,200355,Herbal Thyroid Formula,Wholistic Botanicals L.L.C.,,Spanish Fork,UT,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200356,200356,Resveratrol 1500 mg,PurMEDICA,P.O. Box 57894,Chicago,IL,60657,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200357,200357,True CMO,Jarrow Formulas Superior Nutrition and Formulation,P.O. Box 35994,Los Angeles,CA,90035-4317,,no,yes,no,no,no
https://dsld.od.nih.gov/label/200358,200358,Energy & Metabolism One Daily,General Nutrition Corporation,,Pittsburgh,PA,15222,USA,no,yes,no,no,no
https://dsld.od.nih.gov/label/200359,200359,Hormonal Changease Formula,Wholistic Botanicals L.L.C.,,Spanish Fork,UT,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200360,200360,Hormonal Changease Formula,Wholistic Botanicals L.L.C.,,Spanish Fork,UT,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200361,200361,Prenatal Tummy Comfort,General Nutrition Corporation,,Pittsburgh,PA,15222,USA,no,yes,no,no,no
https://dsld.od.nih.gov/label/200362,200362,One Daily Multivitamin,General Nutrition Corporation,,Pittsburgh,PA,15222,USA,no,yes,no,no,no
https://dsld.od.nih.gov/label/200363,200363,Horsetail Grass 375 mg,Wholistic Botanicals L.L.C.,,Spanish Fork,UT,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200364,200364,Hydrangea Root Extract,Wholistic Botanicals L.L.C.,,Spanish Fork,UT,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200365,200365,Immucalm Formula,Wholistic Botanicals L.L.C.,,Spanish Fork,UT,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200366,200366,Immune System Formula,Wholistic Botanicals L.L.C.,,Spanish Fork,UT,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200367,200367,Extra Virgin Coconut Oil 1000 mg,Jarrow Formulas Superior Nutrition and Formulation,P.O. Box 35994,Los Angeles,CA,90035-4317,,no,yes,no,no,no
https://dsld.od.nih.gov/label/200368,200368,INF Formula,Wholistic Botanicals L.L.C.,,Spanish Fork,UT,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200369,200369,Intestinal Sweep Formula,Wholistic Botanicals L.L.C.,,Spanish Fork,UT,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200370,200370,Yellow Dock,Herb Pharm,,Williams,OR,97544,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200371,200371,Yerba Mansa,Herb Pharm,,Williams,OR,97544,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200372,200372,Yohimbe,Herb Pharm,,Williams,OR,97544,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200373,200373,Joint Formula,Wholistic Botanicals L.L.C.,,Spanish Fork,UT,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200374,200374,B-100 Complex Timed Release,International Vitamin Corporation,,Freehold,NJ,07728,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200375,200375,Cranberry 4200 mg with Vitamins C & E,International Vitamin Corporation,,Freehold,NJ,07728,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200376,200376,Chromium Picolinate 1000 mcg,International Vitamin Corporation,,Freehold,NJ,07728,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200377,200377,Folic Acid 400 mcg,International Vitamin Corporation,,Freehold,NJ,07728,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200378,200378,Potassium 99 mg,International Vitamin Corporation,,Freehold,NJ,07728,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200379,200379,Vitamin B12 500 mcg,International Vitamin Corporation,,Freehold,NJ,07728,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200380,200380,Vitamin C 500 mg,International Vitamin Corporation,,Freehold,NJ,07728,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200381,200381,Jurassic Green,Wholistic Botanicals L.L.C.,,Spanish Fork,UT,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200382,200382,ImmPower,American BioSciences Inc.,,Blauvelt,NY,10913,,no,yes,no,no,no
https://dsld.od.nih.gov/label/200383,200383,Advanced Therapeutics Glucosamine Chondroitin Rx-Joint,Natural Organics Laboratories Inc. makers of Nature's Plus,9500 New Horizons Blvd,Amityville,New York,11701,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/200384,200384,Colostrum Prime Life 500 mg,Jarrow Formulas Superior Nutrition and Formulation,P.O. Box 35994,Los Angeles,CA,90035-4317,,no,yes,no,no,no
https://dsld.od.nih.gov/label/200385,200385,Kid-e-Calc,Wholistic Botanicals,,Spanish Fork,UT,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200386,200386,Advanced Therapeutics Ostivone Rx-Bone,Natural Organics Laboratories Inc. makers of Nature's Plus,9500 New Horizons Blvd.,Amityville,New York,11701,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/200387,200387,Illumin8 Aztec Chocolate,Sunwarrior,2250 N. Coral Canyon Blvd. Ste. 100,Washington,Utah,84780,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/200388,200388,Kid-e-Col,Wholistic Botanicals,,Spanish Fork,UT,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200389,200389,Vitamin B6 100 mg,International Vitamin Corporation,,Freehold,NJ,07728,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200390,200390,Melatonin 3 mg,International Vitamin Corporation,,Freehold,NJ,07728,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200391,200391,Zinc 50 mg,International Vitamin Corporation,,Freehold,NJ,07728,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200392,200392,Vitamin E 1000 IU,International Vitamin Corporation,,Freehold,NJ,07728,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200393,200393,Kid-e-Dry,Wholistic Botanicals,,Spanish Fork,UT,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200394,200394,Advanced Therapeutics ARA-Larix Rx-Immune,Natural Organics Laboratories Inc. makers of Nature's Plus,9500 New Horizons Blvd,Amityville,New York,11701,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/200395,200395,Kid-e-Mem,Wholistic Botanicals,,Spanish Fork,UT,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200396,200396,Cold Season,East West Tea Company LLC,,Eugene,OR,97402,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200397,200397,Keto Protein Vanilla,Ancient Nutrition LLC,2000 Mallory Lane Suite 130-307,Franklin,TN,37067,US,no,yes,no,no,no
https://dsld.od.nih.gov/label/200398,200398,Advanced Therapeutics Glucosamine Chondroitin MSM Ultra Rx-Joint Liquid Honey Lemon Flavor,Nature's Plus,,,,,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200399,200399,Fiush-Free Niacin 500 mg,Protocol For Life Balance,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/200400,200400,Keto Protein Chocolate,Ancient Nutrition LLC,2000 Mallory Lane Suite 130-307,Franklin,TN,37067,US,no,yes,no,no,no
https://dsld.od.nih.gov/label/200401,200401,Kid-e-Mins,Wholistic Botanicals,,Spanish Fork,UT,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200402,200402,Keto Protein Turmeric,Ancient Nutrition LLC,2000 Mallory Lane Suite 130-307,Franklin,TN,37067,US,no,yes,no,no,no
https://dsld.od.nih.gov/label/200403,200403,Bone Broth Protein Banana Creme,Ancient Nutrition LLC,2000 Mallory Lane Suite 130-307,Franklin,TN,37067,US,no,yes,no,no,no
https://dsld.od.nih.gov/label/200404,200404,Bone Broth Protein Chocolate,Ancient Nutrition LLC,2000 Mallory Lane Suite 130-307,Franklin,TN,37067,US,no,yes,no,no,no
https://dsld.od.nih.gov/label/200405,200405,Bone Broth Protein Coffee,Ancient Nutrition LLC,1201 U.S. Highway One Suite 350,North Palm Beach,FL,33408,United States,no,yes,no,no,no
https://dsld.od.nih.gov/label/200406,200406,Advanced Therapeutics SynaptaLean Rx-Fat Loss,Natural Organics Laboratories Inc. makers of Nature's Plus,9500 New Horizons Blvd,Amityville,New York,11701,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/200407,200407,Chlorophyll 100 mg,Protocol For Life Balance,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/200408,200408,Echinacea Immune Support,East West Tea Company LLC,,Eugene,OR,97402,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200409,200409,Bone Broth Protein Greens,Ancient Nutrition LLC,2000 Mallory Lane Suite 130-307,Franklin,TN,37067,US,no,yes,no,no,no
https://dsld.od.nih.gov/label/200410,200410,Bone Broth Protein Turmeric,Ancient Nutrition LLC,1201 U.S. Highway One Suite 350,North Palm Beach,FL,33408,,no,yes,no,no,no
https://dsld.od.nih.gov/label/200411,200411,Boswellia Extract 500 mg,Protocol For Life Balance,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/200412,200412,Bone Broth Protein Pure,Ancient Nutrition LLC,2000 Mallory Lane Suite 130-307,Franklin,TN,37067,,no,yes,no,no,no
https://dsld.od.nih.gov/label/200413,200413,Cold Season,East West Tea Company LLC,,Eugene,OR,97402,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200414,200414,Breathe Deep,East West Tea Company LLC,,Eugene,OR,97402,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200415,200415,Throat Comfort,East West Tea Company LLC,,Eugene,OR,97402,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200416,200416,Bone Broth Protein Vanilla,Ancient Nutrition LLC,1201 U.S. Highway One Suite 350,North Palm Beach,FL,33408,,no,yes,no,no,no
https://dsld.od.nih.gov/label/200417,200417,Kid-e-Mune,Wholistic Botanicals,,Spanish Fork,UT,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200418,200418,Keto Protein Coffee,Ancient Nutrition LLC,2000 Mallory Lane Suite 130-307,Franklin,TN,37067,,no,yes,no,no,no
https://dsld.od.nih.gov/label/200419,200419,Type II Bioavailable Collagen Complex,Jarrow Formulas Superior Nutrition and Formulation,P.O. Box 35994,Los Angeles,CA,90035-4317,,no,yes,no,no,no
https://dsld.od.nih.gov/label/200420,200420,ProtoClear Chocolate,Protocol for Life Balance,395 S. Glen Ellyn Rd.,Bloomingdale,IL,60108,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/200421,200421,Chromium GTF 200 mcg,Jarrow Formulas Superior Nutrition and Formulation,P.O. Box 35994,Los Angeles,CA,90035-4317,,no,yes,no,no,no
https://dsld.od.nih.gov/label/200422,200422,Advanced Therapeutics Hypertrol Rx-Blood Pressure,Natural Organics Laboratories Inc. makers of Nature's Plus,9500 New Horizons Blvd,Amityville,New York,11701,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/200423,200423,Kid-e-Reg,Wholistic Botanicals,,Spanish Fork,UT,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200424,200424,Kid-e-Soothe,Wholistic Botanicals,,Spanish Fork,UT,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200425,200425,Kid-e-Trac,Wholistic Botanicals,,Spanish Fork,UT,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200426,200426,Advanced Therapeutics Lutein Rx-Eye,Natural Organics Laboratories Inc. makers of Nature's Plus,9500 New Horizons Blvd,Amityville,New York,11701,USA,yes,no,no,no,no
https://dsld.od.nih.gov/label/200427,200427,Creatine Monohydrate,Jarrow Formulas Superior Nutrition and Formulation,P.O. Box 35994,Los Angeles,CA,90035-4317,,no,yes,no,no,no
https://dsld.od.nih.gov/label/200428,200428,Timed Release Niacin 100 mg,Rugby Laboratories,31778 Enterprise Drive,Livonia,MI,48150,,no,yes,no,no,no
https://dsld.od.nih.gov/label/200429,200429,Timed Release Niacin 750 mg,Rugby Laboratories,31778 Enterprise Drive,Livonia,MI,48150,,no,yes,no,no,no
https://dsld.od.nih.gov/label/200430,200430,Kid-e-Well,Wholistic Botanicals,,Spanish Fork,UT,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200431,200431,Pantothenic Acid 500 mg,Rugby Laboratories,17177 N Laurel Park Drive Suite 233,Livonia,MI,48152,,no,yes,no,no,no
https://dsld.od.nih.gov/label/200432,200432,DeTox,East West Tea Company LLC,,Eugene,OR,97402,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200433,200433,Echinacea Immune Support,East West Tea Company LLC,,Eugene,OR,97402,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200434,200434,Inf-X,Professional Botanicals,,Ogden,UT,84404,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200435,200435,Creatine Monohydrate,Jarrow Formulas Superior Nutrition and Formulation,P.O. Box 35994,Los Angeles,CA,90035-4317,,no,yes,no,no,no
https://dsld.od.nih.gov/label/200436,200436,Egyptian Licorice,East West Tea Company LLC,,Eugene,OR,97402,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200437,200437,Fierce-Fit,ARD Nutrition,,,,,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200438,200438,InVert,Professional Botanicals,,Ogden,UT,84404,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200439,200439,Ginger,East West Tea Company LLC,,Eugene,OR,97402,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200440,200440,Herbal Calcium Formula,Wholistic Botanicals L.L.C.,,Spanish Fork,UT,84660,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200441,200441,Nano Halo,Assault Labs,,,,,,yes,no,no,no,no
https://dsld.od.nih.gov/label/200442,200442,Keto Jump Complex,Professional Botanicals,,Ogden,UT,84404,,yes,no,no,no,no
